code,close,divi,cap,date
000848.SZ,9.762790956310571,1.079830312379483,13012375147.2,20150501
000858.SZ,22.75031552184029,2.680965147453083,99112691059.19998,20150501
000860.SZ,18.705253153163927,0.4017677782241863,14201984900.880001,20150501
000869.SZ,40.5232113421873,1.0998680158380993,27165958670.0736,20150501
000876.SZ,9.800385777010735,0.9264085176599126,46892639070.0,20150501
000895.SZ,16.399077670892158,,84040090929.12,20150501
000911.SZ,16.93,,4852815200.0,20150501
000929.SZ,17.46039237169131,0.17094017094017092,3260193300.0,20150501
000930.SZ,15.164048643333356,0.1269035532994924,15199119172.4,20150501
000972.SZ,9.21,,7103521762.590001,20150501
000995.SZ,12.39,,2198085120.0,20150501
000998.SZ,25.082090678050715,0.19186492709132769,25958366000.0,20150501
001201.SZ,,,,20150501
001206.SZ,,,,20150501
001215.SZ,,,,20150501
001218.SZ,,,,20150501
001219.SZ,,,,20150501
001222.SZ,,,,20150501
001313.SZ,,,,20150501
001318.SZ,,,,20150501
001338.SZ,,,,20150501
002041.SZ,17.040348918287478,0.2290426019239579,15368319999.999998,20150501
002069.SZ,17.68,0.8484162895927599,12572463589.92,20150501
002086.SZ,10.363929680302897,,5072080000.0,20150501
002094.SZ,10.721959844637485,0.32661948829613496,5913608309.400001,20150501
002100.SZ,9.253492187931796,0.574712643678161,9065240838.72,20150501
002124.SZ,3.485977632442414,,3664172900.0,20150501
002141.SZ,6.610683856941834,0.43233895373973197,4207069440.0,20150501
002157.SZ,4.848040781552553,0.18138744225993858,9505764293.92,20150501
002166.SZ,9.724592948326919,,5107446308.16,20150501
002216.SZ,13.317409258641163,0.09733939000648928,12392992168.120003,20150501
002234.SZ,12.114513368439352,,3835992226.3999996,20150501
002286.SZ,13.394172789102038,0.17895490336435224,5158506320.0,20150501
002299.SZ,14.266815709174999,,15713025000.0,20150501
002304.SZ,56.25131498442193,2.144545260232981,100720619400.0,20150501
002311.SZ,13.060046010103427,1.09858078268187,21427593428.800007,20150501
002321.SZ,10.797109310255594,,4807282000.0,20150501
002329.SZ,12.704726298091861,0.11164908967062985,9583598067.449999,20150501
002330.SZ,13.317385977729742,0.22371364653243847,6731820000.0,20150501
002385.SZ,9.704894135399863,0.40572805708082593,40392485493.64,20150501
002458.SZ,5.172954396920277,,4509542414.45,20150501
002461.SZ,8.265170263784523,0.08450704225352113,12072871382.0,20150501
002481.SZ,11.1141301683297,0.13568935279570948,14326842600.000002,20150501
002495.SZ,7.471463800456598,0.3982635708311761,7063510715.099999,20150501
002507.SZ,7.9568640530578705,0.4719207173194903,6568900000.0,20150501
002511.SZ,4.386079741402557,,5629728000.0,20150501
002515.SZ,7.492937656127358,0.09556015613339384,7499202900.000001,20150501
002548.SZ,7.961588152795037,1.677289500167729,3362568000.0,20150501
002557.SZ,15.685228301711831,1.8037518037518037,9369360000.0,20150501
002562.SZ,5.273948369383671,,3785715999.9999995,20150501
002567.SZ,8.282913054332726,0.6493506493506493,5832093960.0,20150501
002568.SZ,32.569393221415844,0.21973192704900021,21844800000.0,20150501
002570.SZ,19.95,2.036340852130326,20399274000.0,20150501
002582.SZ,13.029600391018038,0.34211426616489904,4314348000.0,20150501
002597.SZ,10.120661093343646,1.2975778546712802,6569779200.0,20150501
002626.SZ,15.47146408858351,0.8510348583877996,10575360000.0,20150501
002646.SZ,26.61261589014943,1.0748835542816195,12559500000.0,20150501
002650.SZ,6.199166948856915,1.850709438618137,7469568000.0,20150501
002661.SZ,13.379359134981177,,3877526000.0,20150501
002688.SZ,6.965786549134278,0.6313131313131313,4313232000.0,20150501
002695.SZ,9.581440299267292,0.6701807228915663,5046071532.480001,20150501
002696.SZ,9.291833991803179,0.60790273556231,2895200000.0,20150501
002702.SZ,9.943492148824967,0.28776978417266186,4913650000.0,20150501
002714.SZ,3.988985964716633,0.31836734693877544,17787000000.0,20150501
002719.SZ,24.05779592769718,0.2570749452794963,4240164279.0,20150501
002726.SZ,6.248651359152272,0.5186721991701244,6311500800.0,20150501
002732.SZ,24.649507651522512,,4231141500.0,20150501
002746.SZ,5.632830038444476,,3825993500.0000005,20150501
002772.SZ,,,,20150501
002820.SZ,,,,20150501
002840.SZ,,,,20150501
002847.SZ,,,,20150501
002852.SZ,,,,20150501
002868.SZ,,,,20150501
002891.SZ,,,,20150501
002910.SZ,,,,20150501
002919.SZ,,,,20150501
002946.SZ,,,,20150501
002956.SZ,,,,20150501
002982.SZ,,,0.0,20150501
002991.SZ,,,,20150501
003000.SZ,,,,20150501
003006.SZ,,,,20150501
003030.SZ,,,,20150501
300087.SZ,4.543381855035845,0.552791597567717,2865456000.0,20150501
300094.SZ,10.150638311728752,,8016794856.0,20150501
300106.SZ,15.516988746932904,0.1064826646221995,2746926000.0,20150501
300119.SZ,15.218426641831377,,6537657520.8,20150501
300132.SZ,9.358425435916873,0.31152647975077874,3716409600.0000005,20150501
300138.SZ,6.431081175139415,0.06325110689437063,2839015486.3200006,20150501
300146.SZ,17.61132668493551,1.20598166907863,30183333572.400005,20150501
300175.SZ,13.644406767823154,0.07256894049346879,6487624000.0,20150501
300189.SZ,5.841028884412847,0.21404109589041095,5980160000.0,20150501
300268.SZ,21.81,,2922540000.0,20150501
300313.SZ,13.97500834847239,0.17857142857142858,2545480000.0,20150501
300381.SZ,13.139049182130725,0.5435050240831818,4213392514.38,20150501
300498.SZ,,,,20150501
300505.SZ,,,,20150501
300511.SZ,,,,20150501
300673.SZ,,,0.0,20150501
300740.SZ,,,,20150501
300741.SZ,,,,20150501
300761.SZ,,,,20150501
300765.SZ,,,,20150501
300783.SZ,,,,20150501
300791.SZ,,,,20150501
300829.SZ,,,,20150501
300856.SZ,,,,20150501
300858.SZ,,,,20150501
300871.SZ,,,,20150501
300892.SZ,,,,20150501
300898.SZ,,,,20150501
300908.SZ,,,,20150501
300915.SZ,,,,20150501
300957.SZ,,,,20150501
300967.SZ,,,0.0,20150501
300970.SZ,,,,20150501
300972.SZ,,,,20150501
300973.SZ,,,,20150501
300997.SZ,,,,20150501
300999.SZ,,,,20150501
301009.SZ,,,,20150501
301059.SZ,,,,20150501
301108.SZ,,,,20150501
301116.SZ,,,,20150501
301156.SZ,,,,20150501
301206.SZ,,,,20150501
301335.SZ,,,,20150501
600059.SH,12.437214729586552,0.591713597423288,10729115669.550001,20150501
600073.SH,12.474309614365216,,12537443040.64,20150501
600084.SH,7.58,,8517849371.4,20150501
600097.SH,16.474115831254757,1.1123470522803116,3642710259.9799995,20150501
600108.SH,11.295063465278014,0.176522506619594,22058548320.93,20150501
600127.SH,8.09,,5192026233.62,20150501
600132.SH,21.49613102541357,0.8087343307723411,11968607726.54,20150501
600186.SH,7.4813179795417035,,8613017162.21,20150501
600189.SH,9.046523834826449,0.8361204013377926,3713580000.0000005,20150501
600191.SH,11.405017503684522,0.04317789291882556,5615512560.0,20150501
600195.SH,9.796943170833536,0.6555423122765195,10818066000.0,20150501
600197.SH,12.757278896719834,1.5667574931880108,6473880000.0,20150501
600199.SH,12.352146819311143,0.6415396952686447,6930514274.940001,20150501
600201.SH,14.87890366467862,0.5070507000823367,16912801616.5,20150501
600238.SH,15.41,0.6489292667099287,6906762000.0,20150501
600249.SH,11.67,,6418500000.0,20150501
600251.SH,12.322095958958228,0.9074876902540718,9975341921.680002,20150501
600257.SH,10.807100286755373,,4629222000.0,20150501
600298.SH,9.538430488819523,0.582977069568597,8481441060.21,20150501
600299.SH,15.254838467861592,,8953980502.8,20150501
600300.SH,7.318916538743824,0.646830530401035,12924560000.0,20150501
600305.SH,7.7073088730008745,,8251483220.0,20150501
600313.SH,7.290508078287016,,6802159832.959999,20150501
600315.SH,42.42459581399377,,30962487041.54999,20150501
600354.SH,10.85,,4858652568.0,20150501
600359.SH,14.82,,5654019992.400001,20150501
600371.SH,15.294975582716253,,4820376000.0,20150501
600381.SH,34.38,,23664235766.940002,20150501
600419.SH,11.37713664734049,,2350655982.1500006,20150501
600429.SH,10.735559704200263,,16503082834.519999,20150501
600439.SH,5.603275827105659,1.1251758087201125,6707013732.0,20150501
600467.SH,4.208435787821065,0.5793742757821552,6304190421.760001,20150501
600519.SH,204.50929118196524,1.576483224185718,288046155540.0,20150501
600530.SH,8.844037507510366,0.6561679790026247,7132320000.0,20150501
600540.SH,9.356324219488819,,4408566715.509999,20150501
600543.SH,14.305285739848012,,4614494400.0,20150501
600559.SH,13.204683848068008,0.23514657469822856,8930600000.0,20150501
600573.SH,13.28809839281581,0.18328445747800587,3410000000.0,20150501
600597.SH,18.08456016080567,1.0030355826294444,24415832901.76,20150501
600598.SH,14.925192540743598,,32922631914.68,20150501
600600.SH,40.42780806358704,1.0229597635826326,30613240011.829998,20150501
600616.SH,10.319794427985464,0.7199424046076315,7148060576.880001,20150501
600702.SH,21.608306959668347,0.09090909090909091,7420600000.0,20150501
600735.SH,17.72987170927695,,6934352761.56,20150501
600737.SH,13.536150024883316,0.20505809979494186,30018948147.650005,20150501
600779.SH,10.99306777307784,,5867433832.98,20150501
600784.SH,14.694106831066549,0.2002670226969292,8511304133.08,20150501
600809.SH,15.531826422513644,1.5066724063710717,20113655219.18,20150501
600866.SH,8.32,,5369673628.8,20150501
600872.SH,20.450343545021568,0.37275655775425687,17310926225.62,20150501
600873.SH,7.60003185363817,0.9233610341643583,33662094110.49,20150501
600882.SH,11.1,4.72972972972973,4431542299.5,20150501
600887.SH,14.89859195023111,1.4627902724446884,111726967863.18,20150501
600962.SH,18.68,,4898082800.0,20150501
600965.SH,12.101884134631598,0.40607959159995355,7001323506.059999,20150501
600975.SH,8.71192231819133,,5985035105.28,20150501
601118.SH,11.72088428740738,0.16963528413910095,46348513163.99999,20150501
601579.SH,14.201867254752795,,6056000000.0,20150501
601952.SH,,,,20150501
603020.SH,20.80053536249483,,7350400000.0,20150501
603027.SH,,,,20150501
603043.SH,,,,20150501
603057.SH,,,,20150501
603059.SH,,,,20150501
603079.SH,,,,20150501
603102.SH,,,,20150501
603151.SH,,,,20150501
603156.SH,,,,20150501
603170.SH,,,,20150501
603182.SH,,,,20150501
603198.SH,,,,20150501
603235.SH,,,,20150501
603237.SH,,,,20150501
603288.SH,17.760199763497784,1.4219277995249089,89881005240.0,20150501
603317.SH,,,,20150501
603336.SH,,,,20150501
603345.SH,,,,20150501
603363.SH,,,,20150501
603369.SH,11.84647119138685,,16308500000.0,20150501
603477.SH,,,,20150501
603517.SH,,,,20150501
603536.SH,,,,20150501
603566.SH,,,0.0,20150501
603589.SH,,,,20150501
603605.SH,,,,20150501
603609.SH,11.24031246345052,,10118188215.960001,20150501
603630.SH,,,,20150501
603668.SH,,,,20150501
603696.SH,,,,20150501
603697.SH,,,0.0,20150501
603711.SH,,,,20150501
603718.SH,,,0.0,20150501
603719.SH,,,,20150501
603739.SH,,,,20150501
603755.SH,,,,20150501
603777.SH,,,,20150501
603779.SH,,,,20150501
603866.SH,,,,20150501
603886.SH,,,,20150501
603919.SH,,,,20150501
603968.SH,,,0.0,20150501
603983.SH,,,,20150501
605009.SH,,,,20150501
605016.SH,,,,20150501
605077.SH,,,,20150501
605089.SH,,,,20150501
605179.SH,,,,20150501
605198.SH,,,,20150501
605296.SH,,,,20150501
605300.SH,,,,20150501
605337.SH,,,,20150501
605338.SH,,,,20150501
605339.SH,,,,20150501
605388.SH,,,,20150501
605499.SH,,,,20150501
605567.SH,,,,20150501
688089.SH,,,,20150501
688098.SH,,,,20150501
688363.SH,,,,20150501
688526.SH,,,,20150501
000505.SZ,17.12,,6711084072.172501,20150601
000523.SZ,15.3800360889842,0.10672358591248665,8342365639.119999,20150601
000568.SZ,22.55439489532524,4.747436384352451,36921307693.079994,20150601
000596.SZ,35.87106265547913,0.9100364014560581,17672084484.0,20150601
000639.SZ,8.826711853832785,0.08417508417508417,6711825803.76,20150601
000702.SZ,15.89,,4236823412.640001,20150601
000716.SZ,11.48499198804789,0.16244596357150126,7571748616.939999,20150601
000729.SZ,11.4096460983914,,33294626993.399998,20150601
000735.SZ,10.867108521937194,0.18281535648994515,9628644080.0,20150601
000752.SZ,25.02182418579266,0.19857029388403494,6641438803.38,20150601
000798.SZ,18.41227763984544,0.2977801840822957,5900333850.0,20150601
000799.SZ,19.519517303585534,,6557066816.4,20150601
000833.SZ,19.652160299042777,,6019060000.399999,20150601
000848.SZ,12.007410896908125,0.6313131313131313,15897880627.2,20150601
000858.SZ,24.58881286964125,2.4805102763997167,107122180838.39998,20150601
000860.SZ,19.900164865238278,0.377643504531722,15109222988.16,20150601
000869.SZ,46.941317846009305,0.94948727687049,30641496915.94368,20150601
000876.SZ,10.148843937971117,0.8946004998861816,48559932903.6,20150601
000895.SZ,17.410498199282202,3.6298568507157465,86086628885.76,20150601
000911.SZ,24.3,,6965352000.0,20150601
000929.SZ,20.48487059448,0.1457017969888295,3824921940.0,20150601
000930.SZ,17.742706661362128,0.10845986984815617,17783740960.600002,20150601
000972.SZ,10.93,,8430129518.469999,20150601
000995.SZ,12.39,,2198085120.0,20150601
000998.SZ,29.64422075533239,0.16233766233766234,30679880000.0,20150601
001201.SZ,,,,20150601
001206.SZ,,,,20150601
001215.SZ,,,,20150601
001218.SZ,,,,20150601
001219.SZ,,,,20150601
001222.SZ,,,,20150601
001313.SZ,,,,20150601
001318.SZ,,,,20150601
001338.SZ,,,,20150601
002041.SZ,23.499757406552657,,21193920000.0,20150601
002069.SZ,19.76,0.7591093117408904,14051576953.44,20150601
002086.SZ,16.662010024486964,,8154343999.999999,20150601
002094.SZ,14.393224266127401,0.24330900243309003,7938463849.2,20150601
002100.SZ,15.115886018621552,0.29429075927015896,14752724315.119999,20150601
002124.SZ,5.22797555109897,,5495217800.0,20150601
002141.SZ,7.253746488940067,0.3940110323089046,4616317440.0,20150601
002157.SZ,5.678351404741918,0.15486426511105628,11133790424.560001,20150601
002166.SZ,11.23712238806384,,5901840782.46,20150601
002216.SZ,19.617468538037276,0.06607929515418502,18255737976.4,20150601
002234.SZ,13.669368233837476,,4328328236.56,20150601
002286.SZ,17.91961985886307,0.1337613697164259,6901394640.0,20150601
002299.SZ,14.837488337542,,19929546000.0,20150601
002304.SZ,60.11081527511327,2.0068516851685168,107631235800.0,20150601
002311.SZ,17.475081807041224,0.3731941319246622,28671334527.20001,20150601
002321.SZ,13.694827752246248,,6097456000.0,20150601
002329.SZ,17.932341464452783,0.09861932938856016,13508157409.5,20150601
002330.SZ,15.990412204689344,0.18668326073428748,8067140000.0,20150601
002385.SZ,11.332111410421666,0.354421407052986,46977492918.509995,20150601
002458.SZ,7.5717692118959254,,6600718234.4,20150601
002461.SZ,11.838534975425631,0.1182033096926714,17262505671.84,20150601
002481.SZ,16.91621575885102,0.08914931985535028,21806111400.0,20150601
002495.SZ,9.56064088210086,0.3112356053532525,9038615606.999998,20150601
002507.SZ,10.197477918305456,0.3682291858452701,8418670000.0,20150601
002511.SZ,5.381479682715097,,6907368000.0,20150601
002515.SZ,13.725372409683954,0.10484927916120579,13721563099.999998,20150601
002548.SZ,18.08086798834607,0.7814535035165407,7578186000.0,20150601
002557.SZ,18.880990838402187,2.141655193513844,11047530000.0,20150601
002562.SZ,7.387689795895392,,5302990000.0,20150601
002567.SZ,10.565793852857329,0.5090497737556561,7439496480.0,20150601
002568.SZ,40.28890955222238,0.17763041032624788,27022399999.999996,20150601
002570.SZ,25.89,,26473042800.0,20150601
002582.SZ,19.154359521109992,,6342372000.0,20150601
002597.SZ,11.644013195628935,1.1278195488721803,7558656000.0,20150601
002626.SZ,15.47146408858351,0.8510348583877996,10575360000.0,20150601
002646.SZ,35.28007122664023,0.8108108108108109,16650000000.0,20150601
002650.SZ,8.214565457214468,1.3966480446927374,9897984000.0,20150601
002661.SZ,15.323720847042734,0.9765625,4398080000.0,20150601
002688.SZ,10.493794068251763,0.33670033670033667,6469848000.0,20150601
002695.SZ,12.837238225966416,0.40670306910186416,6726828792.420001,20150601
002696.SZ,13.4660986239871,0.41946308724832215,4195840000.0,20150601
002702.SZ,19.220531706966497,0.1492537313432836,9473800000.0,20150601
002714.SZ,5.372919870842812,0.23636363636363633,23958000000.0,20150601
002719.SZ,37.25874035981819,0.16599210042881385,6566818524.4,20150601
002726.SZ,8.828488746022193,0.36710719530102787,8917286400.0,20150601
002732.SZ,39.071936228451165,0.47125353440150797,6677934000.0,20150601
002746.SZ,9.710238870937811,,6595496500.0,20150601
002772.SZ,,,,20150601
002820.SZ,,,,20150601
002840.SZ,,,,20150601
002847.SZ,,,,20150601
002852.SZ,,,,20150601
002868.SZ,,,,20150601
002891.SZ,,,,20150601
002910.SZ,,,,20150601
002919.SZ,,,,20150601
002946.SZ,,,,20150601
002956.SZ,,,,20150601
002982.SZ,,,0.0,20150601
002991.SZ,,,,20150601
003000.SZ,,,,20150601
003006.SZ,,,,20150601
003030.SZ,,,,20150601
300087.SZ,7.524583768760305,,4745664000.0,20150601
300094.SZ,15.2841401386921,,12071143930.0,20150601
300106.SZ,21.28149917587697,0.07763975155279502,3767400000.0,20150601
300119.SZ,16.287339027634577,0.5592841163310962,6957935504.28,20150601
300132.SZ,12.750004332214885,0.22865853658536583,5063270400.0,20150601
300138.SZ,9.519986410527013,0.06412997007268062,4200162696.080001,20150601
300146.SZ,20.308671703009328,1.0458063166701526,34806203041.40001,20150601
300175.SZ,17.634752143318604,0.05614823133071309,8384947999.999999,20150601
300189.SZ,11.34999927745154,0.11015156855833626,11620352000.0,20150601
300268.SZ,34.5,,4623000000.0,20150601
300313.SZ,21.58,0.11266847841446702,4034402579.9999995,20150601
300381.SZ,13.139049182130725,0.5435050240831818,4213392514.38,20150601
300498.SZ,,,,20150601
300505.SZ,,,,20150601
300511.SZ,,,,20150601
300673.SZ,,,0.0,20150601
300740.SZ,,,,20150601
300741.SZ,,,,20150601
300761.SZ,,,,20150601
300765.SZ,,,,20150601
300783.SZ,,,,20150601
300791.SZ,,,,20150601
300829.SZ,,,,20150601
300856.SZ,,,,20150601
300858.SZ,,,,20150601
300871.SZ,,,,20150601
300892.SZ,,,,20150601
300898.SZ,,,,20150601
300908.SZ,,,,20150601
300915.SZ,,,,20150601
300957.SZ,,,,20150601
300967.SZ,,,0.0,20150601
300970.SZ,,,,20150601
300972.SZ,,,,20150601
300973.SZ,,,,20150601
300997.SZ,,,,20150601
300999.SZ,,,,20150601
301009.SZ,,,,20150601
301059.SZ,,,,20150601
301108.SZ,,,,20150601
301116.SZ,,,,20150601
301156.SZ,,,,20150601
301206.SZ,,,,20150601
301335.SZ,,,,20150601
600059.SH,13.355712878418114,,11521469351.250002,20150601
600073.SH,14.8068282408359,,14881766720.64,20150601
600084.SH,9.11,,10237151421.3,20150601
600097.SH,23.739952235139643,0.771902740254728,5249311614.909999,20150601
600108.SH,12.441517391586022,0.16025641025641024,24297500710.08,20150601
600127.SH,9.63,,6180372389.34,20150601
600132.SH,23.321520235011967,0.7454342154304883,12984947242.339998,20150601
600186.SH,9.649147480395344,,11108774293.060001,20150601
600189.SH,12.102373023179195,0.625,4968000000.0,20150601
600191.SH,11.405017503684522,0.04317789291882556,5615512560.0,20150601
600195.SH,14.027883666143847,,15489992000.0,20150601
600197.SH,15.094954661854464,1.3241220495106505,7660170000.0,20150601
600199.SH,14.491732796032238,,8130988279.26,20150601
600201.SH,21.881185338538383,0.34478746936736504,24872272521.2,20150601
600238.SH,18.81,,8430641999.999999,20150601
600249.SH,15.82,,8701000000.0,20150601
600251.SH,15.713575012298358,0.6211180124223602,12635956328.800003,20150601
600257.SH,13.917630996596404,,5961618000.0,20150601
600298.SH,12.474472831277767,,11092129486.05,20150601
600299.SH,26.1549682312373,,15351921037.2,20150601
600300.SH,9.82798883210361,0.48169556840077066,17355360000.0,20150601
600305.SH,9.11477944878628,,9758328220.0,20150601
600313.SH,8.73916195129437,,8153776905.599998,20150601
600315.SH,46.49426459221708,1.2256379344986936,33463691206.469997,20150601
600354.SH,12.67,,5673652353.6,20150601
600359.SH,15.4,,5875297428.0,20150601
600371.SH,20.300249850235026,,6397842000.0,20150601
600381.SH,40.26,,27711522163.379997,20150601
600419.SH,15.524920386466462,,3207638978.950001,20150601
600429.SH,13.648383979659318,,20980779538.26,20150601
600439.SH,7.770506280627537,,9301147032.0,20150601
600467.SH,6.3736101676502095,0.38255547054322875,9547597776.640001,20150601
600519.SH,220.10106721744552,1.4648064673851162,310006777080.0,20150601
600530.SH,12.260172730227627,0.4733354370463868,9887280000.0,20150601
600540.SH,10.91699292660158,,5143931582.599998,20150601
600543.SH,19.621237434405312,,6329275200.0,20150601
600559.SH,15.024698276622772,0.2071251035625518,10138800000.0,20150601
600573.SH,15.928182457664114,,4087500000.0000005,20150601
600597.SH,18.084562908270975,1.4314928425357871,24071254614.84,20150601
600598.SH,19.61648031838698,1.6365925304238356,42362112231.46999,20150601
600600.SH,47.79837002471383,0.8652182272639881,36194467220.16999,20150601
600616.SH,12.214357119948238,0.6082725060827252,8460339516.480001,20150601
600702.SH,25.546912000953352,0.07689350249903884,8773173000.0,20150601
600735.SH,24.272278808693958,,9491489354.76,20150601
600737.SH,14.516896369816761,0.1912045889101338,32193936871.950005,20150601
600779.SH,12.192145107193742,,6507428697.360001,20150601
600784.SH,15.19437348552876,,8801074834.54,20150601
600809.SH,16.160320474909806,1.448076127430699,20927552589.22,20150601
600866.SH,8.32,,5369673628.8,20150601
600872.SH,20.450343545021568,0.37275655775425687,17310926225.62,20150601
600873.SH,8.245648594667452,0.851063829787234,36521662585.25,20150601
600882.SH,13.42,3.9120715350223554,5357774563.9,20150601
600887.SH,17.291851511154068,1.9258545979778527,127293972710.81998,20150601
600962.SH,21.45,,5624404500.0,20150601
600965.SH,14.210130918266515,0.3458327157749123,8221011085.17,20150601
600975.SH,10.920779394504834,,7502505838.08,20150601
601118.SH,12.516194501989728,0.158856235107228,49493450443.99999,20150601
601579.SH,15.36503207614602,,6552000000.0,20150601
601952.SH,,,,20150601
603020.SH,32.812686062690474,,11595200000.0,20150601
603027.SH,,,,20150601
603043.SH,,,,20150601
603057.SH,,,,20150601
603059.SH,,,,20150601
603079.SH,,,,20150601
603102.SH,,,,20150601
603151.SH,,,,20150601
603156.SH,,,,20150601
603170.SH,,,,20150601
603182.SH,,,,20150601
603198.SH,16.858082983421518,,16447999999.999998,20150601
603235.SH,,,,20150601
603237.SH,,,,20150601
603288.SH,19.781685915440622,1.2766213090625094,100111363560.0,20150601
603317.SH,,,,20150601
603336.SH,,,,20150601
603345.SH,,,,20150601
603363.SH,,,,20150601
603369.SH,18.228713185268237,0.7885159725030328,24819028000.0,20150601
603477.SH,,,,20150601
603517.SH,,,,20150601
603536.SH,,,,20150601
603566.SH,26.654617927494293,,9278400000.0,20150601
603589.SH,,,,20150601
603605.SH,,,,20150601
603609.SH,19.708613304935025,0.15649452269170583,17704058789.7,20150601
603630.SH,,,,20150601
603668.SH,,,,20150601
603696.SH,,,,20150601
603697.SH,,,0.0,20150601
603711.SH,,,,20150601
603718.SH,12.056285630629855,,7840000000.0,20150601
603719.SH,,,,20150601
603739.SH,,,,20150601
603755.SH,,,,20150601
603777.SH,,,,20150601
603779.SH,,,,20150601
603866.SH,,,,20150601
603886.SH,,,,20150601
603919.SH,,,,20150601
603968.SH,30.919263736881508,,7478856000.000001,20150601
603983.SH,,,,20150601
605009.SH,,,,20150601
605016.SH,,,,20150601
605077.SH,,,,20150601
605089.SH,,,,20150601
605179.SH,,,,20150601
605198.SH,,,,20150601
605296.SH,,,,20150601
605300.SH,,,,20150601
605337.SH,,,,20150601
605338.SH,,,,20150601
605339.SH,,,,20150601
605388.SH,,,,20150601
605499.SH,,,,20150601
605567.SH,,,,20150601
688089.SH,,,,20150601
688098.SH,,,,20150601
688363.SH,,,,20150601
688526.SH,,,,20150601
000505.SZ,12.88,,5055792973.055,20150701
000523.SZ,13.032442662826266,0.1261034047919294,7060294505.679998,20150701
000568.SZ,26.357718607260068,4.062398440038999,43147308686.52,20150701
000596.SZ,41.317942684288234,0.7900677200902935,19880561200.0,20150701
000639.SZ,10.798109899750546,0.06880733944954127,8210875562.400001,20150701
000702.SZ,11.25,,2999638980.0000005,20150701
000716.SZ,11.475325341823025,0.25327142254115653,7546265239.18,20150701
000729.SZ,9.11143348903419,0.851063829787234,26494269805.4,20150701
000735.SZ,8.443365853424694,0.2352941176470588,7481122000.0,20150701
000752.SZ,17.400005619270434,0.28555111364934316,4618411177.410001,20150701
000798.SZ,14.414809673641855,0.38035961272475804,4619319300.0,20150701
000799.SZ,20.09020685805112,,6748774914.599999,20150701
000833.SZ,18.42450444169972,,5643053792.799998,20150701
000848.SZ,10.057343691586398,0.7537214999057847,13315980506.400002,20150701
000858.SZ,27.253996399948036,1.9569471624266144,116384339635.19998,20150701
000860.SZ,16.353005569017558,0.4595588235294117,12416038225.92,20150701
000869.SZ,41.958371268736386,1.0622477161674102,26975579531.17248,20150701
000876.SZ,8.053739245196821,,38535328729.079994,20150701
000895.SZ,13.531855770684441,4.670284492682124,66908587711.439995,20150701
000911.SZ,15.9,,5152886898.3,20150701
000929.SZ,21.04201131973055,,3928950900.0000005,20150701
000930.SZ,16.34435924201128,0.11785503830288746,16366056621.55,20150701
000972.SZ,14.7,,11337868611.3,20150701
000995.SZ,12.39,,2198085120.0,20150701
000998.SZ,25.342386575221497,0.1901863826550019,26187469000.0,20150701
001201.SZ,,,,20150701
001206.SZ,,,,20150701
001215.SZ,,,,20150701
001218.SZ,,,,20150701
001219.SZ,,,,20150701
001222.SZ,,,,20150701
001313.SZ,,,,20150701
001318.SZ,,,,20150701
001338.SZ,,,,20150701
002041.SZ,17.177141437826897,0.8,15400000000.0,20150701
002069.SZ,19.76,0.7591093117408904,14051576953.44,20150701
002086.SZ,10.637975897810907,,5206197500.0,20150701
002094.SZ,10.144129673369594,,5594910855.599999,20150701
002100.SZ,9.377365428856455,0.4743833017077799,9152072647.519999,20150701
002124.SZ,3.7059568917949486,,3901007000.0,20150701
002141.SZ,6.0019178986501736,0.4761904761904762,3819648000.0,20150701
002157.SZ,5.47153410665812,,10728274758.32,20150701
002166.SZ,11.23712238806384,,5901840782.46,20150701
002216.SZ,12.349498916676328,0.10496850944716585,11492268532.28,20150701
002234.SZ,13.631212286220343,,4316246371.28,20150701
002286.SZ,13.880011089012736,0.2076124567474048,5335749200.0,20150701
002299.SZ,16.475070662421217,,22129128000.0,20150701
002304.SZ,57.35644207559352,2.1357025393503193,100802427320.0,20150701
002311.SZ,12.543185080784152,1.3130934092584965,20692909398.84,20150701
002321.SZ,10.615404193431099,,4726380000.0,20150701
002329.SZ,24.574735403356595,0.07196315486470928,18511770745.8,20150701
002330.SZ,10.75646272138717,0.27752081406105455,5426620000.0,20150701
002385.SZ,7.922236312974212,0.5069708491761723,32841787978.65,20150701
002458.SZ,7.679471101547894,,6694607761.01,20150701
002461.SZ,12.314315340868268,0.11363636363636363,17956270675.2,20150701
002481.SZ,16.5633862296977,,21351291000.000004,20150701
002495.SZ,6.64995688021682,0.4482822456417645,6275374560.0,20150701
002507.SZ,9.763023377985117,0.38461538461538464,8060000000.0,20150701
002511.SZ,5.381480115394157,0.058768218147625756,6901689600.0,20150701
002515.SZ,7.530066698156886,0.1911132345914955,7527976819.999999,20150701
002548.SZ,10.561358419717497,1.3378352551442951,4426554000.0,20150701
002557.SZ,14.193236802800724,2.8490028490028494,8304659999.999999,20150701
002562.SZ,5.3927006415867496,0.5534034311012728,3856138000.0,20150701
002567.SZ,6.671857967531503,1.1743450767841013,4658101020.0,20150701
002568.SZ,32.41433495148308,0.07885108709365406,60874240000.0,20150701
002570.SZ,17.58,,17975901600.0,20150701
002582.SZ,11.696774350335726,,3873024000.0,20150701
002597.SZ,10.199455167599782,1.2875536480686696,6620928000.0,20150701
002626.SZ,15.046658333762865,0.846979107848673,10200960000.0,20150701
